part_id,part_number,part_name
8992,A102116,VALVE BUTTERFLY 2
8993,A102129,O-RING BUNA-N
8994,A102130,O-RING BUNA-N
8995,A102133,O-RING BUNA-N
8996,A102136,GASKET RETAINING SEAL
8997,A102138,DIAPHRAGM BUNA-N
8998,A102141,O-RING BUNA-N
8999,A102182,RING LANTERN
9000,A102183,SHAFT FOR DURCO 3X11/2-6
9001,A102185,PACKING RING PUMP SIDE
9002,A102187,GASKET IMPELLER FOR DURCO 3X11/2 -6
9003,A102188,GASKET REAR COVER FOR DURCO 3X11/2 -6
9004,A102189,IMPELLER FOR DURCO 3X11/2-6 316SS
9005,A102191,SEAL OUTBOARD OIL GROUP I
9006,A102196,SEAL CRANE TYPE 1 MECHANICAL
9007,A102197,GASKET IMPELLER GROUP II
9008,A102198,GASKET REAR COVER PLATE
9009,A102200,SEAL OIL OUTBOARD FOR DURCO GROUP II
9010,A102205,SEAL MECHANICAL SEAL TYPE  1 SGL
9011,A102207,SHAFT FOR DURCO 4X3-8
9014,A102239,VALVE RELIEF COMPLETE
9016,A102248,VALVE MANUAL BUTT 4 IN. LUG TYPE
9017,A102258,DIAPHRAGM OPERATOR CENTURY
9018,A102263,VALVE RELIEF OCV
9019,A102305,"ACTUATOR 6"""
9020,A102331,"ACTUATOR 4"""
9021,A102345,VALVE DIAPHRAGM 2 316 SST
9024,A102715,"ACTUATOR TOP 4 SPRING 6"""
9025,A102720,VALVE DIAPHRAGM BODY ASSEM 6 INCH PPL LINED
9026,A102721,VALVE DIAPHRAGM BODY
9027,A103205,PROBE CONDUCTIVT DI WATER
9028,A103207,WASHER D.I. WATER SYS. PROBE
9029,A103224,PUMP BASE AN MOTOR ASSY. SST 40 C
9030,A103294,SPACER HPD FOR DI PIPING SYSTEM
9031,A104609,FILTER RIGIMESH USED IN DIW SYSTEM
9032,A104615,ACTUATOR MANUAL W/CRANK
9033,A104722,"ACTUATOR TOP SERIES 630 C   2 1/2"""
9034,A104723,ACTUATOR TOP SERIES 630 C
9035,A104724,"ACTUATOR 6""ASSEMBLY SERIES 630 C"
9036,A104727,ACTUATOR TOP 1-HRT SPRING
9037,A104835,BEARING RADIAL
9038,A104853,METER HYDRO 1.000- 1.2000
9039,A104856,GAUGE PRESSURE AMMONIA 0-150 PSI
9040,A106429,BEARING PUMP STEAM GENERATOR
9041,A106611,DIAPHRAGM ACTUATOR 25 BUNA-N
9042,A107027,"ACTUATOR 1"" NO COATED"
9043,A107704,SEAL MECHANICAL CRANE
9044,A108827,CONTROLLER SPEED SCR 1/8 HP
9045,A109698,SWITCH TOGGLE SPST ON OFF
9046,A110450,VALVE 1 1/2IN
9047,A111644,"COUPLING PIPE 4"" WITH SEAL"
9048,A111806,MOTOR DI WATER
9049,A111807,SWITCH DI WATER
9050,A111808,STAGER 3 POSITION DI WATER
9051,A112983,O-RING
9052,A113179,"BONNET INDICATING SST SEALED 1"""
9053,A113237,RELAY CONTROL 4 POLE
9054,A113952,GAUGE PRESSURE 0-100 PSI GLYCERINE
9055,A114426,SCREW ADJUSTMENT
9056,A114427,SWIVEL ADJUSTER
9057,A114428,NUT ADJUSTMENT NICKEL
9058,A114472,SEAL INETERNAL ASSEMBLY S/N 69260
9059,A114473,ROD PUSH SHAFT S/N 69260
9060,A115088,TERMINAL STRIP FMC
9061,A116676,MODULE LIGHT
9062,A117328,REGULATOR 1/2 NPT 5-125 PSI W/MTG BRAC
9063,A117651,ASSEMBLY SWITCH PRESSURE ACID
9064,A117817,ACTUATOR AIR OPEN SPRING TO CLOSE
9065,A118098,DIAPHRAGM ACTUATOR
9066,A118520,CONTROLLER SOLU-METER CAUSTIC
9067,A118522,CELL SPECIFIC ION 555
9068,A119194,PUMP GEAR ACID 316SST
9069,A119317,BUSHING DP SWITCH ON ACID SKID
9070,A119318,"SWITCH DIFFERENTL PRESSURE 0-30"" H2O"
9071,A119382,"NIPPLE THREADED 1"" X 6"" SCH. 80"
9072,A119383,"NIPPLE THREADED 3/4"" X 6"" SCH 80"
9073,A119384,"NIPPLE THREADED 1/2"" X 6"" SCH 80"
9074,A119385,"BUSHING REDUCING 1"" X 3/4"" SOCKETWELD"
9075,A119386,"FLANGE 1"" SOCKETWELD 150# PVDF"
9076,A119387,"FLANGE 3/4"" SOCKETWELD 150#  PVDF"
9077,A119388,"FLANGE 1/2"" SOCKETWELD 150#, PVDF"
9078,A119389,"FITTING PIPE UNION 3/4"""
9079,A119390,"FITTING PIPE UNION 1/2"""
9080,A119391,FITTING PIPE 90 DEGREE ELL
9081,A119392,FITTING PIPE 90 DEGREE ELL
9082,A119393,"COUPLING PIPE 3/4"" SOCKETWELD"
9083,A119394,"BUSHING REDUCING 1/2"" X 3/4 SOCKETWELD"
9084,A119395,"COUPLING PIPE 1/2"" SOCKETWELD"
9085,A119396,"ADAPTER PVDF 1/2"""
9086,A119423,"VALVE ACID PVDF 3/4"""
9087,A119424,VALVE BALL ACID PVDF
9088,A119425,REPAIR KIT O-RING VALVE PVDF
9089,A119426,REPAIR KIT O-RING VALVE PVDF
9090,A119466,VALVE ACID
9091,A120108,BASE SYSTEM 505
9092,A120110,MODULE DUAL COMM PORT
9093,A120111,MODULE WORD OUTPUT
9094,A120115,CONTROLLER 6MT CHANNEL
9095,A120187,"DIAPHRAGM 1"" TFE FOR CENTURY VALVE"
9096,A120950,MODULE OUTPUT 8 POINT 115 VAC
9097,A120951,MODULE FILLER
9098,A123190,SWITCH PRESSURE
9099,A123908,RACK 8 SLOT TI 305-05B
9100,A124659,SENSOR CHOLRINE ELECTRODE
9101,A124809,TRANSMITTR FREQUENCY TWO-WIRE
9102,A125076,FLOW SENSOR ROTOR
9103,A126228,VALVE SOLENOID 110VAC  W/ COIL 24VDC
9104,A126229,VALVE 110VAC
9105,A127984,"FLOWMETER VORTEX PLUG-IN 6"""
9106,A127985,PUMP ACID RO FEED
9107,A129124,KIT REPAIR FLOW TRANSMITTR
9108,A130569,MAGNET OUTER ASSEMBLY
9109,A133765,CABLE 50 FOOT  770 MAX
9110,A136618,CONTROLLER SPEED CONTROL VFD
9111,A137293,"GLASS SIGHT TUBE 4""ACRYLIC"
9112,A137294,GASKET SIGHT GLASS
9113,A137428,"VALVE DIAPHRAGM 2.5"" FOR ACID SKID"
9114,A137429,SENSOR LOW FLOW ROTOR-X
9115,A137430,MONITOR FLOW ANALOG PROPOINT
9116,A137431,"FITTING TEE ASSEM. 2.5"" PVC"
9117,A137432,"VALVE CPVC/VIT 1"""
9118,A137433,"VALVE PVDF/VIT 1"""
9119,A137434,"VALVE F/S CLOSED 1"" W/O MAN OVERRIDE"
9120,A137436,"ACTUATOR PNEUMATIC FS-C 3/8"" TYPE PA11"
9121,A137437,"MODULE 3/4"" & 1"" W/O LIMIT SWITCHES"
9122,A137438,"ACTUATOR PNEUMATIC PVDF/VIT 1"""
9123,A137439,"VALVE 1/2""PVDF"
9124,A137440,"VALVE CHECK 1/2"" PVDF/VIT"
9125,A137441,GAUGE GUARD PVDF 0-100 PSI
9126,A137442,"VALVE NAT PP/VIT 1"""
9127,A137443,"VALVE 1"" PP/VIT PNEUMATIC ACTUATOR"
9128,A137444,"VALVE 1"" PP/VIT PNEUMATIC ACTUATOR"
9129,A137445,"VALVE 1/2""PP/VIT"
9130,A137446,"VALVE 1/2""PP/VIT"
9131,A137447,GAUGE GUARD PPRO 0-100 PSI
9132,A138335,"TRAP STEAM 3/4"" TD6526"
9133,A138336,"KIT REPAIR 3/4""  TRAP 138335"
9134,A138706,GASKET DI TRAINS STRAINER
9135,A140612,SENSOR FLOW SS PADDLE
9136,A140681,DIAPHRAGM 2 1/2 TME (CARD REQ)
9137,A140684,"DIAPHRAGM 6"" TME (CARD REQ)"
9138,A137848,PRINTER MICROLINE 320 TURBO
9139,A115461,FUSE PIGTAIL 1 AMP 250 VOLT
9140,A127922,HARNESS MAIN WIRING DIGI III
9141,A100877,CABLE DIGISTRIP
9142,A100879,CABLE DIGISTRIP
9143,A100881,CABLE DIGISTRIP
9144,A100882,CABLE DIGISTRIP
9145,A100885,CABLE DIGISTRIP
9146,A100886,CABLE DIGISTRIP
9147,A101581,BOARD AQUISITION DATA    3
9148,A101582,BOARD ANALOG
9149,A101583,BOARD CHANNEL ACCESS
9150,A101585,INDICATOR AUDIO
9152,A101589,MOTOR CARRIAGE ASSY KIT
9155,A105258,BATTERY SIZE AA 1.2V 600 MAH
9156,A111255,PULLEY PAPER TAKEUP DIGISTRIP
9157,A112809,RELAY ACCESS DIGI
9158,A114111,WINDOW FRONT FOR DIGI- STRIP
9159,A142333,THERMOCOUP TYPE T
9160,A130257,SUPPLY POWER CHASSIS ASSY.
9161,A136834,COVER FRONT CLEAR
9162,A136835,COVER CHART PLASTIC
9163,A102736,DISC RUPTURE NOMINAL
9164,A107577,SWITCH PUSH BUTTON W/ GR OPERAT.
9165,A112280,COMPRESSOR
9166,A112776,METER HOUR FOR MECO STILL
9167,A116837,VALVE THROTTLING
9168,A117672,O-RING REPAIR KIT VALVE
9169,A122025,SWITCH SWITCH 120V TURCK
9170,A123121,GASKET
9171,A123603,PROXIMITY SWITCH
9172,A124231,BODY ONLY FOR 3M2B2E
9173,A124382,ANALOG INPUT  NON ISOLATED 18 CHANNEL
9174,A124384,RELAY OUTPUT MODULE
9175,A124494,CONDITIONR AIR SOLID STATE
9176,A124495,COMMUNICAT OR HAND HELD
9177,A124496,TRANSMITTR DIFFERENTL PRESSURE SMART
9178,A124497,GAUGE PRESSURE TRANSMITTR SMART
9179,A124498,GAUGE PRESSURE TRANSMITTR SMART
9180,A124499,TRANSMITTR PRESSURE DIFF. SMART
9181,A124500,TRANSMITTE DIFF SMART
9182,A124501,TRANSMITTE PRESSURE DIFF. SMART
9183,A124504,MANIFOLD TRANSMITTR MOUNTING
9184,A124508,ELECTRODE PH BULB
9185,A124510,SENSOR CONDUCTIVI TY   CELL SMART
9186,A124511,SENSOR CONDUCTIVI TY CELL
9187,A124512,SENSOR CONDUCTIVI TY  CELL SMART
9188,A124513,CORD PATCH SMART SENSORS
9189,A124514,SENSOR FLOW SMART
9190,A124518,SENSOR LEVEL
9191,A124535,SENSOR LEVEL
9192,A124536,TRANSMITTR DIFFERENTL PRESSURE SMART
9193,A126515,FILTER EMFLON II VENT CARD REQ
9194,A127013,O-RING FILTER BREATHER PALL
9195,A127517,VALVE PRESSURE REDUCING DW TANK #4
9196,A127817,CONNECTOR PROXIMITY SENSOR
9197,A127818,INDICATOR RELIEF VALVE POSITION
9198,A140678,"DIAPHRAGM 1"" TME (CARD REQ)"
9199,A141131,O-RING SILICONE FDA 3A RED AS568-373
9200,A142702,CHEMICAL PASSIVATIO DEROUGE GEL
9203,A121329,MOTOR 1/2HP 56 1725 RPM TEFC
9204,A111540,MOTOR 1/6HP 482Z 1725 RPM
9206,A104639,MOTOR 3HP 182T 1755 RPM TEFC
9207,A114945,BELT SUPER GRIP
9208,A113819,MOTOR 1/3HP 48 1725 RPM TEFC
9209,A117759,BELT COG
9210,A117041,"SHEAVE 1 1/8"""
9211,A117042,BELT AX42
9212,A119077,DRIVE BLOWER
9213,A119078,WHEEL BLOWER
9214,A119079,SHAFT BLOWER
9215,A119080,BEARING BLOWER
9216,A112616,HEATER
9217,A119158,MOTOR 1/3HP  48 1725 RPM ODP
9218,A118020,BELT V
9219,A115661,BEARING PILLOW BLOCK
9220,A115414,MOTOR 1/15HP 1550 RPM
9221,A120799,BELT EXHAUST FAN ADVANTAGE
9222,A112999,LINK FUSIBLE 500 F LINK RATING
9223,A137223,BELT V-BELT
9224,A137224,BUSHING SHAFT V-BELT
9225,A137225,BUSHING SHAFT
9226,A137226,PULLEY V-BELT
9227,A137227,PULLEY V-BELT
9228,A137228,"BEARING PILW BLOCK 1"" SHAFT BALL"
9229,A137229,SHAFT FAN DRIVE
9230,A137230,MOTOR 1HP     56 3600 RPM TEFC
9231,A137231,SWITCH 3 POLE 30 AMP
9232,A139446,BELT V-BELT
9233,A139447,PULLEY V-BELT 2 GROOVE H HUB
9234,A120523,V-BELT
9235,A137139,BEARING PILLOW BLOCK 1-7/16 SHA
9236,A138901,BELT V
9237,A113352,CONNECTOR BULKHEAD 4X4-MALE BRASS
9238,A113370,RELAY DPDT 2AMP 6 VOLT DC
9239,A113371,RELAY 4PDT 2 AMP 24VDC
9243,A107633,CLAMP 2 INCH
9244,A108432,INDICATOR LIGHT RED
9245,A114014,LENS GREEN
9246,A114016,LENS RED
9247,A122000,SWITCH OPERATOR 3  POS ILLUMINATE
9248,A122727,LENS BLUE DOME
9249,A122728,SWITCH 3 POSITION
9250,A131222,LATCH T-HANDLE CHROME
9251,A132868,GAUGE PRESSURE #30-160 BM COMPOUND
9252,A141673,GUIDE J LEG
9254,A103679,GAUGE PRESSURE 0-30 PSI
9255,A107338,GAUGE PRESSURE 0-60 PSI GLYCERIN
9256,A107634,CLAMP 3 INCH
9257,A107976,"SWITCH PRESSURE 20/50 PSI ""SPECIAL"""
9258,A138333,"TRAP STEAM 1/2"" TD6524"
9259,A138334,"KIT REPAIR 1/2""  TRAP 138333"
9260,A141817,"LIGHT 18 WATTS 18.9"" LONG RL70CE-118"
9261,A104646,MOTOR 40HP 286TS 3600 RPM ODP
9262,A116857,KIT ASSEMBLY
9263,A124674,GAGE PRESSURE RANGE 0 TO 1.0
9264,A125867,"BEARING 4 BOLT 1 1/4"""
9265,A127734,"ROD .240""X 98"" WHITE HEADED"
9266,A127747,SPROCKET BELT 13TOOTH
9268,A100266,KIT PUMP REPAIR
9273,A100711,O-RING BURKS #23001
9274,A103902,"VALVE GATE 1/2"" 150 PSI"
9275,A104003,BEARING NEEDLE
9276,A104552,LINK ROLLER #40
9277,A104843,THERMO COUPLE TYPE J
9278,A105228,VALVE 3 WAY 2 POSITION PUSHBUTTON
9279,A105230,CYLINDER 5/8 ROD 2 BORE 4  STROKE
9280,A105231,CYLINDER REAR PIVOT 1.06BORE X7 STROKE
9281,A105232,CYLINDER FRONT NOSE 1.06BORE X2 STROKE
9282,A105233,"CYLINDER 1"" ROD 4""BORE X 5 STROKE"
9283,A105234,"CYLINDER 1 3/8"" ROD 8BORE X 7-1/2 STRK"
9284,A105235,"BUSHING 1 1/2""BORE X 1 21/32 ODX1"
9285,A105238,"BUSHING 4""IDX4 3/ 16ODX5 LONG"
9286,A105239,BEARING STYLE A 3.1496OD 1 1/2  BX
9287,A105240,BEARING NEEDLE 2BORE 2 3/8 X 1
9288,A105241,BEARING R SERIES 1BORE 2 OD X 1/2
9289,A105242,BEARING FLANGE CARTRIDGE
9290,A105244,UNION ROTARY 2 1/2NPT-
9291,A105245,UNION ROTARY 1 1/2NPT- RH 9600 PU
9292,A105247,HEATER ELEMENT CHROMALOX 460V/3/601
9293,A105444,"CHAIN 1/2""PITCH 4FACE 512 LINKS"
9294,A105445,"CHAIN 1/2"" PITCH 2 FACE"
9295,A105446,"LINK CHAIN 1/2"" PITCH 4 FACE DUPLEX"
9296,A105447,"LINK CHAIN 1/2"" PITCH 2 FACE DUPLEX"
9297,A105481,FUSE 8 AMP 600 VOLT FRS-R
9298,A105482,FUSE 25 AMP 600 VOLT FRS-R
9299,A105484,FUSE 2 8/10 AMP 600 VOLT FRS-R
9300,A105485,FUSE 4 AMP 600 VOLT FRS-R
9301,A105486,FUSE 1 1/2 AMP 500 VOLT FNQ
9302,A105487,FUSE 3 1/2 AMP 250 VOLT FNM
9303,A105494,SUPPLY POWER
9304,A105495,BOARD VELOCITY AMPLIFIER
9305,A105510,POT 3W-3TURN 25000HM 1/4 SHAFT
9306,A105552,CONTROLLER ZERO ANGLE
9307,A105591,CHAIN ROLLER DBL STRAND 40-2
9308,A105986,BELT TIMING
9309,A107772,COIL SIZE 1
9310,A108818,GLYCOL PROPYLENE INHIBITED DOWFROST
9311,A109607,TRANSFORMR 15KVA
9312,A110451,SEAL CAMLOCK 2IN HOSES TEFLON PLUS
9313,A110846,METER DEVIATION -50-0-50
9314,A111459,FITTING CAMLOCK 2D BRASS
9315,A111637,HEATER 12KW 480 VOLT
9316,A111899,VALVE SOLENOID 1 1/2 PORT 250 PSI
9317,A112520,SOCKET RELAY
9318,A112558,REDUCER SPEED 50:1
9319,A112578,"CYLINDER V-LINE 3 1/4"" X 9"""
9320,A112579,"CYLINDER SERIES B&J 10"" STROKE"
9321,A112733,BELT TIMING
9322,A112778,ENCODER SHAFT POSITION
9323,A112860,REDUCER SPEED 100:1
9324,A112861,MOTOR 2HP 1800RP L186ACY TENV
9325,A112863,POTENTIO METER LINEAR MOTION
9326,A112864,"REDUCER SPEED 30:1 7/8""INPUT"
9327,A112997,SUPPRESSOR SURGE
9328,A113451,"CURTAIN LAMINAR FLOW 11FTX12"""
9329,A114645,SWITCH LOW LEVEL FLOAT
9330,A114646,SWITCH FLOW
9331,A114651,TUBE ROLLER CONVEYOR
9332,A114657,BEARING BALL TAKE UP
9333,A116558,VALVE AIR BLEED BUMP TANK
9334,A116611,LAMP 28V (10/PKG) .04A
9335,A117635,MOTOR 1/2HP 1725 RPM ACCURAY
9336,A119114,REDUCER SPEED 50:1
9337,A119289,SENSOR PHASE
9338,A119771,VALVE CHECK PRESSURE 10 PSI
9339,A121221,BOWL FILTER ELEMENT AIRLINE
9340,A121327,REDUCER SPEED 40:1 RIGHT HAND
9341,A122516,SPROCKET DRIVE STEEL 1 1/4 BORE
9342,A122518,"SPROCKET DRIVE STEEL 1 1/2""BORE"
9343,A122996,REGULATOR CHILL ROLL GAP
9344,A123932,"BUSHING SPROCKET 1 15/16"""
9345,A123933,"SPROCKET 48 TEETH 1 15/16"""
9346,A123934,SPROCKET DUPLEX (1) ROW SILENT CHAIN
9347,A124004,SPROCKET DUPLEX (2) ROW SILENT CHAIN 60T
9348,A124285,BOARD SIGNAL ISOLATOR
9349,A126773,LINK MASTER HAUL-OFF CHAIN
9350,A127102,MOTOR 1HP DC 180V
9351,A127103,REACTOR LINE 2HP 230VAC
9352,A127113,DIODE DL 57A 1400V
9353,A127118,BOARD MAIN MICRO ASSEMBLY
9354,A127554,BREAKER CIRCUIT T/M 40A 480V
9355,A127555,CONTACTOR ARMATURE DYN.BRAKIN 250 VDC
9356,A127556,CONTACTOR ARMATURE DYN. BRAKE AUX N/O
9357,A127557,TRANSFORMR CPT   480- 240/120 EX.ENCL.
9358,A127558,TRANSFORMR CPT   480- 240/120 W/ FUSEBLOCK
9359,A127559,SUPPRESSOR SURGE RC
9360,A127560,RESISTOR DYNAMIC BRAKING 20 OHM 225W
9361,A127561,RECTIFIER FWBRIDGE FOR M CONTACTOR
9362,A127562,TRANSFORMR FIELD BOOST
9363,A127563,FUSEBLOCK TRANSFORMR FIELD BOOST
9364,A127566,FUSE LINE  AND INVERTING 30A
9365,A127567,FUSE FIELD BOOST TRANSFORMR
9366,A127568,FUSE FIELD BOOST TRANSFORMR
9367,A127569,FUSE CPT PRIMARY
9368,A127754,CONTACTOR ARMATURE DYN. BRAKE AUX.N/C
9369,A128227,"UNION ROTARY DEUBLIN 2""NPT"
9370,A128244,BUSHING
9371,A128245,SPROCKET
9372,A128249,SPROCKET IDLER
9373,A133081,RELAY SAFETY 24 VOLT
9374,A135371,SWITCH ACCESSORY CONTACT BLOCK N.O.
9375,A135727,"BEARING FLANGE 1"" ID 2"" OD"
9376,A136435,BASE LED SWITCH MOUNT
9377,A136662,SPROCKET 26 TOOTH
9378,A136663,SPROCKET 25 TOOTH
9379,A136664,PULLEY 20 TOOTH
9380,A136665,"BUSHING 3/4"""
9381,A136666,"BUSHING 5/8"""
9382,A137688,LATCH PLASTIC HOLDER
9383,A137964,"ENCODER 1024PPR 1"" HOLLOW SHAFT"
9384,A137991,BREAKER CIRCUIT 15AMP 460V
9385,A138000,RELAY SAFETY EXPANSION 24VDC
9386,A138005,RESISTOR BRAKING 800W 150 OHM
9387,A138011,CHOKE LINE 4AMP 500V
9388,A138012,CHOKE LINE 2AMP 500V
9389,A138249,REDUCER GEAR 50:1 145TC
9390,A138883,SWITCH 3-POS PUSH-PULL ILLUMINATE
9391,A138887,CONTACT BLOCK NC EARLY BREAK
9392,A138888,CONTACT BLOCK NC LATE BREAK
9393,A139010,SPROCKET DOUBLE ROW 29 TEETH
9394,A142813,"CLUTCH LOCOMOTION 5/8"" ID 2.5"" OD"
9395,A143243,HEATER 4 KW BOTTOM CHILL ROLL
9396,A139089,BATTERY BACKUP L61 PLC MEMORY
9397,A102945,CONNECTOR JACK TYPE J FEMALE
9398,A110074,MOTOR 1/4HP 56C 1725 RPM ODP
9399,A111870,FUSE 6 AMP 250 VOLT NON
9400,A111871,FUSE 15 AMP 600 VOLT NOS
9401,A111872,"HEATER 1500W 240V W/O FLANGE 42"" LEADS"
9402,A111873,CONTROLLER . 0-1000 DEG F TYPE J
9403,A111874,"THERMO COUPLE TYPE J 18"""
9404,A114399,LAMP NEON
9405,A115234,RETORT PROCEDYNE
9406,A115620,SWITCH AIR PRESSURE
9407,A121178,INSULATOR
9408,A121179,INSULATOR BEAD
9409,A124954,FAN EXHAUST
9410,A125603,SWITCH TOGGLE 2 POSITION
9411,A107974,BEAD GLASS MEDIA
9412,A114551,NOZZLE ASSEMBLY FOR BEAD BLAST
9413,A114552,"TIPS 5/16"" BEAD BLAST"
9414,A114554,"GLOVES RUBBER 24"""
9415,A116499,BLASTER BEAD AIR JET
9416,A116500,GUN BODY BEAD BLASTER
9417,A116501,VALVE ASSEMBLY BEAD BLASTER
9418,A116592,BAG DUST BEADBLAST MODEL 3824
9419,A136345,BLOWER 115VAC SAND BLASTER
9420,A142070,GUN
9421,A142071,NOZZLE
9422,A142776,"HOSE 1/2"" SAND BLAST 1 3/16""OD"
9423,A142777,"FILM MYLAR PROTECTIVE 12 1/2"""
9424,A142778,"GLOVES RIGHT 7"" HD RUBBER"
9425,A142779,"GLOVES LEFT 7"" HD RUBBER"
9426,A117027,FUSE
9431,A100925,BOLT SOCKET HEAD CAP 1/2 DOG PT
9432,A101951,HOSE FLEX BRAIDED
9433,A105285,REGULATOR 0-125 PSI WINDER  W/ MTG. RING
9434,A105288,EXHAUST QUICK
9435,A105600,BOLT SOCKETHEAD GRADE 5
9437,A108280,VALVE CHECK
9438,A110841,CELL LOAD SENSORTRON
9439,A110859,BOLT EXTRUSION DIE 7 THREAD
9440,A110860,SCREW LIP ADJ DWG 1-DP-3 BLACK
9441,A112212,KIT REPAIR
9442,A113291,"SUPPLY POWER 300"""
9443,A113296,"ELIMINATOR STATIC 48"""
9444,A113615,"THERMOMETE DIAL 50-300 DEG 4"" STEM"
9445,A114487,"HOSE 2"" BURST PRUF 250 PSI WP"
9446,A114625,GREASE DARMEX 707 CARTRIDGE LUBRICANT
9447,A114654,ROLL PULL RUBBER COVERED
9448,A114713,"GASKET WIPER SEAL 4 1/2"""
9449,A114714,"BUSHING BRONZE EXTRUDER 4-1/2"""
9450,A114715,THERMO COUPLE EXTRUDER
9451,A114717,"INDICATOR FLOW 1/2"""
9452,A115396,STARTER MAGNETIC REVERSING
9453,A116406,CONNECTOR STRAIGHT EXTRUSION DIES
9454,A116413,CONNECTOR Y
9455,A116513,RELAY 10 AMPS 24VDC 8 PIN
9456,A116522,SEAL RETAINER 450
9457,A116928,VALVE DUMP
9458,A117634,"COUPLING BODY 3/8"" BORE"
9459,A117975,PLATE END ALUMINUM
9460,A117976,GASKET END PLATE
9461,A118190,PIN SHEAR EXTRUSION
9462,A118191,"ROLLER 46"" LONG LAY-ON"
9463,A118231,SEAL MECHANICAL VITON CARBON
9464,A118232,O-RING VITON MVSR162533 3
9465,A118233,SLEEVE SHAFT BRASS
9466,A118234,SEAT SEAL DURA TUNG CARBIDE
9467,A118401,REDUCER SPEED 50:1
9468,A119280,BLOCK CONTACT
9469,A119281,POTENTIO METER 2 WATT
9470,A119282,SWITCH 2 POSITION
9471,A119299,"VALVE SOLENOID 1"" PIPE 120V COIL"
9472,A120463,VALVE SOLENOID
9473,A120495,VALVE SOLENOID CUTTER WINDER
9474,A120549,KIT VALVE FOR PART # 120463
9475,A120562,"HEATER BARREL EXTRUDER 4 1/2"""
9476,A120836,PLATE END
9477,A120919,"STOCK BRASS SHIM 6""X 25"" .015"" 2/PK"
9478,A120920,"STOCK BRASS SHIM 6""X 25"" .012 2/PK"
9479,A121076,"HOSE BRAIDED 86"""
9480,A121077,"HOSE BRAIDED 51"""
9481,A121092,TAPE DATALINK BACKUP
9482,A121231,"HEATER ADAPTER BAND HRT 5""DIA X2""W"
9483,A121338,MOTOR 1/2HP 56C 1725 RPM TENV
9484,A121339,BRAKE STEARNS TURRIT
9485,A121541,SPRING WINDER TURRET LATCH
9486,A121575,DETECTOR METAL 7INX12IN W/TRANSFRM
9489,A122353,COUPLING MALE PLASTIC
9490,A122354,COUPLING FEMALE PLASTIC
9491,A122357,LAMP 14V/4.6A PARTFILL EXTENSION
9492,A122394,SCOOP EXTRUDER PURGE 6/PK
9493,A122398,MOTOR 1.41HP 3000 RPM TENV
9494,A122608,LATCH WINDER
9495,A122977,BLOCK 2-HOLE DIE-BOLT
9496,A122978,BLOCK 3-HOLE DIE-BOLT
9497,A123057,"REGULATOR AIR 1"" NORGREN"
9498,A123387,"BALL FLOW 1/2"" REPLACMENT"
9499,A123604,GASKET END PLATE OVERSIZE
9500,A123605,PLATE END ALUMINUM OVERSIZE
9501,A123658,SCREW LIP ADJ. NICKEL PLATED
9502,A123663,"CONDUIT FLEX STAIN LES STEEL 1/2"""
9503,A124242,REDUCER SPEED 17.09:1
9504,A124403,SWITCH AUTO PARALLEL
9505,A124423,COVER DUST ONE EACH
9506,A124424,PRE-AMP PCB
9507,A124425,SWITCH PROXIMITY
9508,A124427,FUSE 2 AMP MAINS
9509,A124428,CABLE SENSOR CABLE DETECTOR
9510,A124429,CABLE SENSOR CABLE SOURCE
9511,A124432,GEAR SPUR MOTOR
9512,A124433,BELT TIMING
9513,A124434,CABLE ASSEMBLY TRAVERSING  19 FT.
9514,A124436,TACH CABLE STANDARD 50 FT.
9515,A124522,"GAUGE VACUUM 3 1/2"" DIA 0-30""VAC"
9516,A124561,ADAPTER T.C. EXTRUDER DIE
9517,A125043,COUPLER MINIATURE
9518,A125062,HOLDER FUSE
9519,A125075,FUSE 1.25 AMP 250 VOLT TIME DELAY
9520,A125581,RELAY ELECTRONIC TURRENT WINDER
9521,A125671,KIT REBUILD SOLENIOD VALVE
9522,A125716,TACHOMETER GENERATOR
9523,A125735,SWITCH PRINTER SHARING
9524,A125849,BOLT DIE ADAPTER
9525,A125996,SPROCKET AUXILIARY CHILL ROLL
9526,A126210,POT 10 TURN 5K SCREWDRIVE
9527,A126272,UPS BATTERY BACKUP
9528,A126391,RELAY 120V 30 AMP 11 PIN
9529,A126565,SOLENOID COIL CHILL ROLL LOOP
9530,A127348,JACK THERMO COUPLE EXTRUSION
9531,A127570,"WRENCH IMPACT INGERSOL 1""SQUARE"
9532,A127606,LUG POWER CABLE CONNECTOR
9533,A127665,FUSE GMC  4A 125V
9534,A127829,DISK RUPTURE INCONEL 10 000 PSI
9535,A128395,EXCHANGER HEAT EXTRUDER GEARBOX
9536,A129344,INDICATOR DOME FLOW STYRENE
9537,A129688,SEAL MECHANICAL
9538,A130361,HOSE HYDRAULIC 0-10000 PSI
9539,A130483,COUPLER QUICK FEMALE
9540,A130484,COUPLER QUICK MALE
9541,A130510,HINGE DOOR HINGE
9542,A130957,VALVE TEMP CONTROL
9544,A131451,WASHER CENTERING SPHERICAL
9545,A131452,PIN ROLL 1/2 IN X 2-3/4 IN
9546,A131453,NUT HEX 1-1/4 X 8
9547,A131454,SLEEVE LOCKING
9548,A131455,ROD CLAMP 130 MM
9549,A131456,PIN ROLL 1/2X3-1/2
9550,A132602,GEARBOX ROLL GAP ADJUSTER RH
